trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21742443,2019-01-01 0:04:37,2019-01-01 0:11:07,2167,390,199,Wabash Ave & Grand Ave,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1989
21742444,2019-01-01 0:08:13,2019-01-01 0:15:34,4386,441,44,State St & Randolph St,624,Dearborn St & Van Buren St (*),Subscriber,Female,1990
21742445,2019-01-01 0:13:23,2019-01-01 0:27:12,1524,829,15,Racine Ave & 18th St,644,Western Ave & Fillmore St (*),Subscriber,Female,1994
21742446,2019-01-01 0:13:45,2019-01-01 0:43:28,252,"1,783.00",123,California Ave & Milwaukee Ave,176,Clark St & Elm St,Subscriber,Male,1993
21742447,2019-01-01 0:14:52,2019-01-01 0:20:56,1170,364,173,Mies van der Rohe Way & Chicago Ave,35,Streeter Dr & Grand Ave,Subscriber,Male,1994
21742448,2019-01-01 0:15:33,2019-01-01 0:19:09,2437,216,98,LaSalle St & Washington St,49,Dearborn St & Monroe St,Subscriber,Female,1983
21742449,2019-01-01 0:16:06,2019-01-01 0:19:03,2708,177,98,LaSalle St & Washington St,49,Dearborn St & Monroe St,Subscriber,Male,1984
21742450,2019-01-01 0:18:41,2019-01-01 0:20:21,2796,100,211,St. Clair St & Erie St,142,McClurg Ct & Erie St,Subscriber,Male,1990
21742451,2019-01-01 0:18:43,2019-01-01 0:47:30,6205,"1,727.00",150,Fort Dearborn Dr & 31st St,148,State St & 33rd St,Subscriber,Male,1995
21742452,2019-01-01 0:19:18,2019-01-01 0:24:54,3939,336,268,Lake Shore Dr & North Blvd,141,Clark St & Lincoln Ave,Subscriber,Male,1996
21742453,2019-01-01 0:20:34,2019-01-01 0:35:20,6243,886,299,Halsted St & Roscoe St,295,Broadway & Argyle St,Subscriber,Male,1994
21742454,2019-01-01 0:21:52,2019-01-01 0:32:45,6300,653,204,Prairie Ave & Garfield Blvd,420,Ellis Ave & 55th St,Subscriber,Female,1994
21742455,2019-01-01 0:23:04,2019-01-01 0:33:05,3029,601,90,Millennium Park,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1986
21742456,2019-01-01 0:23:43,2019-01-01 0:33:05,84,562,90,Millennium Park,255,Indiana Ave & Roosevelt Rd,Customer,Female,1990
21742457,2019-01-01 0:23:54,2019-01-01 0:39:00,5019,906,289,Wells St & Concord Ln,324,Stockton Dr & Wrightwood Ave,Subscriber,Female,1989
21742458,2019-01-01 0:24:08,2019-01-01 0:39:00,5526,892,289,Wells St & Concord Ln,324,Stockton Dr & Wrightwood Ave,Subscriber,Female,1989
21742459,2019-01-01 0:24:13,2019-01-01 0:31:00,3373,407,152,Lincoln Ave & Diversey Pkwy,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1967
21742460,2019-01-01 0:24:27,2019-01-01 0:47:03,5777,"1,356.00",268,Lake Shore Dr & North Blvd,319,Greenview Ave & Diversey Pkwy,Customer,Female,1990
21742461,2019-01-01 0:25:28,2019-01-01 0:27:10,3940,102,35,Streeter Dr & Grand Ave,35,Streeter Dr & Grand Ave,Subscriber,Male,1985
21742463,2019-01-01 0:29:19,2019-01-01 1:08:12,3914,"2,333.00",35,Streeter Dr & Grand Ave,39,Wabash Ave & Adams St,Customer,,
21742464,2019-01-01 0:29:21,2019-01-01 0:45:21,140,960,47,State St & Kinzie St,111,Sedgwick St & Huron St,Subscriber,Male,1957
21742465,2019-01-01 0:29:28,2019-01-01 1:07:49,3355,"2,301.00",35,Streeter Dr & Grand Ave,39,Wabash Ave & Adams St,Customer,,
21742466,2019-01-01 0:29:47,2019-01-01 0:49:15,5026,"1,168.00",85,Michigan Ave & Oak St,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1959
21742467,2019-01-01 0:30:48,2019-01-01 0:38:42,1998,474,289,Wells St & Concord Ln,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1994
21742468,2019-01-01 0:33:09,2019-01-01 0:50:25,2630,"1,036.00",13,Wilton Ave & Diversey Pkwy,61,Wood St & Milwaukee Ave,Subscriber,Male,1991
21742469,2019-01-01 0:34:35,2019-01-01 0:38:25,3722,230,520,Greenview Ave & Jarvis Ave,523,Eastlake Ter & Rogers Ave,Subscriber,Male,1961
21742471,2019-01-01 0:38:11,2019-01-01 0:50:38,1166,747,256,Broadway & Sheridan Rd,297,Paulina St & Montrose Ave,Subscriber,Male,1968
21742472,2019-01-01 0:38:47,2019-01-01 0:50:38,1704,711,256,Broadway & Sheridan Rd,297,Paulina St & Montrose Ave,Subscriber,Male,1964
21742473,2019-01-01 0:40:16,2019-01-01 0:49:29,1476,553,254,Pine Grove Ave & Irving Park Rd,465,Marine Dr & Ainslie St,Subscriber,Male,1990
21742474,2019-01-01 0:41:46,2019-01-01 0:50:27,4614,521,66,Clinton St & Lake St,52,Michigan Ave & Lake St,Subscriber,Male,1994
21742475,2019-01-01 0:45:37,2019-01-01 1:17:51,5583,"1,934.00",464,Damen Ave & Foster Ave,30,Ashland Ave & Augusta Blvd,Subscriber,Male,1991
21742476,2019-01-01 0:45:45,2019-01-01 0:50:00,1158,255,418,Ellis Ave & 53rd St,121,Blackstone Ave & Hyde Park Blvd,Subscriber,Male,1988
21742477,2019-01-01 0:46:19,2019-01-01 0:51:26,2314,307,144,Larrabee St & Webster Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1961
21742478,2019-01-01 0:47:49,2019-01-01 0:54:56,1411,427,253,Winthrop Ave & Lawrence Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1984
21742479,2019-01-01 0:48:44,2019-01-01 0:59:39,6336,655,304,Broadway & Waveland Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1988
21742480,2019-01-01 0:51:55,2019-01-01 0:54:49,5629,174,206,Halsted St & Archer Ave,135,Halsted St & 21st St,Subscriber,Male,1989
21742481,2019-01-01 0:55:35,2019-01-01 0:57:35,5248,120,522,Bosworth Ave & Howard St,520,Greenview Ave & Jarvis Ave,Subscriber,Male,1976
21742483,2019-01-01 0:58:09,2019-01-01 1:15:33,5875,"1,044.00",144,Larrabee St & Webster Ave,185,Stave St & Armitage Ave,Subscriber,Male,1989
21742484,2019-01-01 0:58:33,2019-01-01 1:05:17,6312,404,193,State St & 29th St,120,Wentworth Ave & Cermak Rd (Temp),Subscriber,Male,1992
21742485,2019-01-01 0:58:44,2019-01-01 1:07:45,781,541,260,Kedzie Ave & Milwaukee Ave,507,Humboldt Blvd & Armitage Ave,Subscriber,Male,1988
21742486,2019-01-01 0:58:55,2019-01-01 1:07:50,2448,535,260,Kedzie Ave & Milwaukee Ave,507,Humboldt Blvd & Armitage Ave,Subscriber,Female,1988
21742487,2019-01-01 1:02:54,2019-01-01 1:22:01,368,"1,147.00",636,Orleans St & Hubbard St (*),214,Damen Ave & Grand Ave,Customer,Male,1988
21742488,2019-01-01 1:03:57,2019-01-01 1:08:35,1170,278,35,Streeter Dr & Grand Ave,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Male,1994
21742489,2019-01-01 1:04:24,2019-01-01 1:19:33,297,909,240,Sheridan Rd & Irving Park Rd,465,Marine Dr & Ainslie St,Subscriber,Male,1993
21742490,2019-01-01 1:04:29,2019-01-01 1:10:52,1998,383,313,Lakeview Ave & Fullerton Pkwy,127,Lincoln Ave & Fullerton Ave,Subscriber,Female,1993
21742491,2019-01-01 1:04:33,2019-01-01 1:22:12,3942,"1,059.00",636,Orleans St & Hubbard St (*),214,Damen Ave & Grand Ave,Customer,Female,1989
21742492,2019-01-01 1:06:14,2019-01-01 1:19:47,1018,813,240,Sheridan Rd & Irving Park Rd,465,Marine Dr & Ainslie St,Subscriber,Female,1991
21742493,2019-01-01 1:09:04,2019-01-01 1:16:50,3183,466,253,Winthrop Ave & Lawrence Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1988
21742494,2019-01-01 1:10:48,2019-01-01 1:32:28,2517,"1,300.00",290,Kedzie Ave & Palmer Ct,476,Kedzie Ave & Leland Ave,Customer,,
21742495,2019-01-01 1:12:42,2019-01-01 1:20:55,166,493,460,Clark St & Bryn Mawr Ave,457,Clark St & Elmdale Ave,Subscriber,Male,1988
21742496,2019-01-01 1:14:12,2019-01-01 1:32:34,5896,"1,102.00",236,Sedgwick St & Schiller St,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1985
21742497,2019-01-01 1:14:25,2019-01-01 1:22:15,2993,470,194,Wabash Ave & Wacker Pl,133,Kingsbury St & Kinzie St,Subscriber,Male,1979
21742498,2019-01-01 1:17:23,2019-01-01 1:33:30,374,967,367,Racine Ave & 35th St,9,Leavitt St & Archer Ave,Customer,,
21742499,2019-01-01 1:17:33,2019-01-01 1:33:51,1776,978,367,Racine Ave & 35th St,9,Leavitt St & Archer Ave,Customer,,
21742500,2019-01-01 1:17:59,2019-01-01 1:40:45,341,"1,366.00",316,Damen Ave & Sunnyside Ave,457,Clark St & Elmdale Ave,Customer,,
21742501,2019-01-01 1:18:17,2019-01-01 1:41:01,4507,"1,364.00",316,Damen Ave & Sunnyside Ave,457,Clark St & Elmdale Ave,Customer,,
21742502,2019-01-01 1:20:55,2019-01-01 1:24:37,1850,222,152,Lincoln Ave & Diversey Pkwy,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1984
21742504,2019-01-01 1:22:05,2019-01-01 1:31:12,24,547,359,Larrabee St & Division St,141,Clark St & Lincoln Ave,Subscriber,Male,1985
21742505,2019-01-01 1:23:13,2019-01-01 2:07:47,628,"2,674.00",260,Kedzie Ave & Milwaukee Ave,240,Sheridan Rd & Irving Park Rd,Customer,,
21742506,2019-01-01 1:24:19,2019-01-01 1:31:22,2833,423,71,Morgan St & Lake St,22,May St & Taylor St,Subscriber,Male,1993
21742507,2019-01-01 1:25:01,2019-01-01 2:04:22,3238,"2,361.00",199,Wabash Ave & Grand Ave,106,State St & Pearson St,Subscriber,Male,1992
21742508,2019-01-01 1:26:27,2019-01-01 1:45:56,4105,"1,169.00",29,Noble St & Milwaukee Ave,137,Morgan Ave & 14th Pl,Subscriber,Female,1952
21742509,2019-01-01 1:27:25,2019-01-01 1:41:38,2262,853,230,Lincoln Ave & Roscoe St,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1989
21742510,2019-01-01 1:28:47,2019-01-01 1:45:04,3046,977,199,Wabash Ave & Grand Ave,338,Calumet Ave & 18th St,Subscriber,Male,1980
21742511,2019-01-01 1:29:16,2019-01-01 1:32:07,4317,171,77,Clinton St & Madison St,66,Clinton St & Lake St,Subscriber,Male,1974
21742512,2019-01-01 1:30:28,2019-01-01 1:35:51,5080,323,94,Clark St & Armitage Ave,126,Clark St & North Ave,Subscriber,Male,1994
21742513,2019-01-01 1:31:29,2019-01-01 1:40:31,610,542,113,Bissell St & Armitage Ave,340,Clark St & Wrightwood Ave,Subscriber,Male,1995
21742514,2019-01-01 1:34:22,2019-01-01 1:48:40,5356,858,168,Michigan Ave & 14th St,129,Blue Island Ave & 18th St,Subscriber,Male,1985
21742515,2019-01-01 1:35:13,2019-01-01 1:39:29,1268,256,86,Eckhart Park,637,Wood St & Chicago Ave (*),Subscriber,Male,1988
21742516,2019-01-01 1:36:23,2019-01-01 1:47:22,5939,659,85,Michigan Ave & Oak St,38,Clark St & Lake St,Subscriber,Male,1990
21742517,2019-01-01 1:37:42,2019-01-01 1:45:00,1330,438,128,Damen Ave & Chicago Ave,54,Ogden Ave & Chicago Ave,Subscriber,Male,1990
21742518,2019-01-01 1:38:29,2019-01-01 1:46:58,5157,509,87,Racine Ave & Fullerton Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Female,1977
21742519,2019-01-01 1:40:08,2019-01-01 1:46:44,2371,396,114,Sheffield Ave & Waveland Ave,347,Ashland Ave & Grace St,Subscriber,Female,1986
21742520,2019-01-01 1:40:12,2019-01-01 1:46:44,4812,392,114,Sheffield Ave & Waveland Ave,347,Ashland Ave & Grace St,Subscriber,Male,1986
21742521,2019-01-01 1:45:23,2019-01-01 2:00:46,476,923,239,Western Ave & Leland Ave,227,Southport Ave & Waveland Ave,Subscriber,Female,1995
21742522,2019-01-01 1:45:56,2019-01-01 1:53:29,5441,453,117,Wilton Ave & Belmont Ave,303,Broadway & Cornelia Ave,Subscriber,Female,1992
21742523,2019-01-01 1:46:02,2019-01-01 1:53:29,4522,447,117,Wilton Ave & Belmont Ave,303,Broadway & Cornelia Ave,Subscriber,Male,1994
21742524,2019-01-01 1:46:09,2019-01-01 2:07:32,4333,"1,283.00",35,Streeter Dr & Grand Ave,37,Dearborn St & Adams St,Customer,,
21742525,2019-01-01 1:46:14,2019-01-01 2:07:13,3077,"1,259.00",35,Streeter Dr & Grand Ave,37,Dearborn St & Adams St,Customer,,
21742526,2019-01-01 1:47:05,2019-01-01 1:57:32,5903,627,318,Southport Ave & Irving Park Rd,229,Southport Ave & Roscoe St,Customer,,
21742528,2019-01-01 1:47:35,2019-01-01 1:56:19,435,524,291,Wells St & Evergreen Ave,212,Wells St & Hubbard St,Subscriber,Male,1995
21742529,2019-01-01 1:47:57,2019-01-01 2:21:15,2326,"1,998.00",197,Michigan Ave & Madison St,123,California Ave & Milwaukee Ave,Subscriber,Male,1971
21742530,2019-01-01 1:49:30,2019-01-01 1:57:47,4041,497,47,State St & Kinzie St,195,Columbus Dr & Randolph St,Subscriber,Female,1989
21742531,2019-01-01 1:49:30,2019-01-01 1:57:40,4598,490,47,State St & Kinzie St,195,Columbus Dr & Randolph St,Subscriber,Male,1989
21742532,2019-01-01 1:49:47,2019-01-01 1:58:48,2872,541,331,Halsted St & Clybourn Ave (*),58,Marshfield Ave & Cortland St,Subscriber,Male,1987
21742533,2019-01-01 1:52:40,2019-01-01 2:20:55,4940,"1,695.00",289,Wells St & Concord Ln,273,Michigan Ave & 18th St,Subscriber,Male,1987
21742534,2019-01-01 1:52:49,2019-01-01 1:55:46,4732,177,46,Wells St & Walton St,23,Orleans St & Elm St (*),Subscriber,Female,1976
21742535,2019-01-01 1:54:11,2019-01-01 1:59:13,59,302,115,Sheffield Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1989
21742536,2019-01-01 1:56:43,2019-01-01 2:00:31,3691,228,254,Pine Grove Ave & Irving Park Rd,232,Pine Grove Ave & Waveland Ave,Subscriber,Female,1984
21742537,2019-01-01 2:00:36,2019-01-01 2:16:44,1830,968,16,Paulina Ave & North Ave,131,Lincoln Ave & Belmont Ave,Subscriber,Male,1987
21742538,2019-01-01 2:03:24,2019-01-01 2:07:24,3119,240,44,State St & Randolph St,195,Columbus Dr & Randolph St,Subscriber,Male,1993
21742539,2019-01-01 2:03:52,2019-01-01 2:09:07,1328,315,113,Bissell St & Armitage Ave,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1994
21742540,2019-01-01 2:04:36,2019-01-01 2:43:04,3238,"2,308.00",106,State St & Pearson St,198,Green St & Madison St,Subscriber,Male,1992
21742541,2019-01-01 2:05:36,2019-01-01 2:08:32,654,176,152,Lincoln Ave & Diversey Pkwy,87,Racine Ave & Fullerton Ave,Subscriber,Male,1993
21742542,2019-01-01 2:06:02,2019-01-01 2:15:21,2097,559,231,Sheridan Rd & Montrose Ave,295,Broadway & Argyle St,Subscriber,Male,1981
21742543,2019-01-01 2:07:11,2019-01-01 2:12:50,2563,339,226,Racine Ave & Belmont Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1983
21742544,2019-01-01 2:11:14,2019-01-01 2:32:56,3426,"1,302.00",229,Southport Ave & Roscoe St,289,Wells St & Concord Ln,Subscriber,Male,1989
21742545,2019-01-01 2:16:09,2019-01-01 2:26:48,6449,639,72,Wabash Ave & 16th St,193,State St & 29th St,Subscriber,Male,1982
21742546,2019-01-01 2:16:16,2019-01-01 2:21:40,1494,324,117,Wilton Ave & Belmont Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1983
21742548,2019-01-01 2:20:14,2019-01-01 2:34:37,111,863,24,Fairbanks Ct & Grand Ave,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1993
21742549,2019-01-01 2:21:04,2019-01-02 9:35:30,2048,"112,466.00",69,Damen Ave & Pierce Ave,67,Sheffield Ave & Fullerton Ave,Customer,Male,1994
21742550,2019-01-01 2:23:21,2019-01-01 2:28:28,2739,307,273,Michigan Ave & 18th St,168,Michigan Ave & 14th St,Subscriber,Male,1982
21742551,2019-01-01 2:23:37,2019-01-01 2:25:30,332,113,217,Racine Ave (May St) & Fulton St,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1989
21742552,2019-01-01 2:24:37,2019-01-01 2:53:59,4246,"1,762.00",35,Streeter Dr & Grand Ave,282,Halsted St & Maxwell St,Customer,,
21742553,2019-01-01 2:26:16,2019-01-01 2:56:54,5071,"1,838.00",323,Sheridan Rd & Lawrence Ave,299,Halsted St & Roscoe St,Subscriber,Male,1984
21742554,2019-01-01 2:27:52,2019-01-01 2:30:52,4885,180,220,Clark St & Drummond Pl,349,Halsted St & Wrightwood Ave,Subscriber,Male,1993
21742555,2019-01-01 2:27:58,2019-01-01 2:41:17,4692,799,482,Campbell Ave & Montrose Ave,293,Broadway & Wilson Ave,Subscriber,Male,1990
21742556,2019-01-01 2:30:39,2019-01-01 2:36:36,127,357,145,Mies van der Rohe Way & Chestnut St,110,Dearborn St & Erie St,Subscriber,Female,1969
21742558,2019-01-01 2:30:52,2019-01-01 2:36:17,5051,325,504,Campbell Ave & Fullerton Ave,123,California Ave & Milwaukee Ave,Subscriber,Male,1985
21742559,2019-01-01 2:31:26,2019-01-01 2:42:48,2437,682,49,Dearborn St & Monroe St,74,Kingsbury St & Erie St,Subscriber,Male,1962
21742560,2019-01-01 2:32:38,2019-01-01 2:43:30,5707,652,161,Rush St & Superior St,133,Kingsbury St & Kinzie St,Subscriber,Male,1989
21742561,2019-01-01 2:33:22,2019-01-01 2:39:11,1447,349,497,Kimball Ave & Belmont Ave,497,Kimball Ave & Belmont Ave,Subscriber,Male,1984
21742562,2019-01-01 2:33:26,2019-01-01 2:36:53,4466,207,497,Kimball Ave & Belmont Ave,497,Kimball Ave & Belmont Ave,Subscriber,Female,1986
21742563,2019-01-01 2:33:55,2019-01-01 2:37:29,5213,214,72,Wabash Ave & 16th St,338,Calumet Ave & 18th St,Subscriber,Male,1983
21742564,2019-01-01 2:35:00,2019-01-01 2:44:21,2517,561,476,Kedzie Ave & Leland Ave,485,Sawyer Ave & Irving Park Rd,Customer,Male,1975
21742565,2019-01-01 2:36:43,2019-01-01 2:38:39,6271,116,321,Wabash Ave & 9th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1993
21742566,2019-01-01 2:37:26,2019-01-01 2:55:03,3426,"1,057.00",289,Wells St & Concord Ln,142,McClurg Ct & Erie St,Subscriber,Male,1988
21742567,2019-01-01 2:41:44,2019-01-01 3:07:22,4751,"1,538.00",509,Troy St & North Ave,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1982
21742568,2019-01-01 2:43:12,2019-01-01 3:18:32,3238,"2,120.00",198,Green St & Madison St,627,LaSalle Dr & Huron St (*),Subscriber,Male,1992
21742569,2019-01-01 2:47:31,2019-01-01 3:08:51,2947,"1,280.00",224,Halsted St & Willow St,175,Wells St & Polk St,Subscriber,Male,1989
21742570,2019-01-01 2:50:35,2019-01-01 2:53:00,6271,145,59,Wabash Ave & Roosevelt Rd,321,Wabash Ave & 9th St,Subscriber,Male,1993
21742571,2019-01-01 2:51:20,2019-01-01 3:36:56,544,"2,736.00",318,Southport Ave & Irving Park Rd,119,Ashland Ave & Lake St (Temp),Subscriber,Male,1954
21742572,2019-01-01 2:51:41,2019-01-01 2:58:42,444,421,128,Damen Ave & Chicago Ave,69,Damen Ave & Pierce Ave,Subscriber,Male,1984
21742573,2019-01-01 2:52:49,2019-01-01 2:58:41,5157,352,332,Burling St (Halsted) & Diversey Pkwy (Temp),226,Racine Ave & Belmont Ave,Subscriber,Male,1984
21742574,2019-01-01 2:52:29,2019-01-01 2:57:11,5707,282,133,Kingsbury St & Kinzie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1990
21742575,2019-01-01 2:58:08,2019-01-01 3:04:45,4997,397,230,Lincoln Ave & Roscoe St,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1991
21742576,2019-01-01 3:00:46,2019-01-01 3:24:31,1247,"1,425.00",106,State St & Pearson St,128,Damen Ave & Chicago Ave,Subscriber,Male,1972
21742577,2019-01-01 3:00:49,2019-01-01 3:10:52,3892,603,100,Orleans St & Merchandise Mart Plaza,287,Franklin St & Monroe St,Customer,,
21742578,2019-01-01 3:02:52,2019-01-01 3:13:44,5846,652,117,Wilton Ave & Belmont Ave,257,Lincoln Ave & Waveland Ave,Customer,,
21742579,2019-01-01 3:04:34,2019-01-01 3:08:01,2513,207,238,Wolcott (Ravenswood) Ave & Montrose Ave (*),314,Ravenswood Ave & Berteau Ave,Subscriber,Female,1987
21742580,2019-01-01 3:09:28,2019-01-01 3:14:56,770,328,419,Lake Park Ave & 53rd St,322,Kimbark Ave & 53rd St,Subscriber,Male,1991
21742582,2019-01-01 3:16:06,2019-01-01 3:33:43,507,"1,057.00",260,Kedzie Ave & Milwaukee Ave,86,Eckhart Park,Subscriber,Male,1989
21742583,2019-01-01 3:18:42,2019-01-01 4:03:11,3238,"2,669.00",627,LaSalle Dr & Huron St (*),627,LaSalle Dr & Huron St (*),Subscriber,Male,1992
21742585,2019-01-01 3:21:21,2019-01-01 3:32:37,3535,676,306,Sheridan Rd & Buena Ave,326,Clark St & Leland Ave,Customer,,
21742586,2019-01-01 3:25:42,2019-01-01 3:27:46,3389,124,145,Mies van der Rohe Way & Chestnut St,145,Mies van der Rohe Way & Chestnut St,Customer,,
21742587,2019-01-01 3:29:04,2019-01-01 3:31:35,2773,151,632,Clark St & Newport St,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1994
21742588,2019-01-01 3:30:29,2019-01-01 3:40:19,1237,590,210,Ashland Ave & Division St,216,California Ave & Division St,Subscriber,Male,1997
21742589,2019-01-01 3:30:37,2019-01-01 4:09:39,223,"2,342.00",145,Mies van der Rohe Way & Chestnut St,260,Kedzie Ave & Milwaukee Ave,Customer,,
21742590,2019-01-01 3:35:18,2019-01-01 3:44:29,3500,551,116,Western Ave & Winnebago Ave,506,Spaulding Ave & Armitage Ave,Subscriber,Male,1994
21742591,2019-01-01 3:35:34,2019-01-01 3:38:20,5202,166,81,Daley Center Plaza,37,Dearborn St & Adams St,Subscriber,Male,1990
21742592,2019-01-01 3:37:04,2019-01-01 4:12:01,5752,"2,097.00",464,Damen Ave & Foster Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1987
21742593,2019-01-01 3:54:28,2019-01-01 4:02:53,2586,505,67,Sheffield Ave & Fullerton Ave,343,Racine Ave & Wrightwood Ave,Subscriber,Male,1991
21742594,2019-01-01 3:57:29,2019-01-01 4:02:01,976,272,181,LaSalle St & Illinois St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1982
21742595,2019-01-01 4:04:44,2019-01-01 4:12:03,3922,439,350,Ashland Ave & Chicago Ave,61,Wood St & Milwaukee Ave,Subscriber,Male,1972
21742596,2019-01-01 4:05:03,2019-01-01 4:09:30,218,267,514,Ridge Blvd & Howard St,515,Paulina St & Howard St,Subscriber,Male,1951
21742597,2019-01-01 4:07:10,2019-01-02 6:37:40,3500,"95,430.00",506,Spaulding Ave & Armitage Ave,506,Spaulding Ave & Armitage Ave,Customer,,
21742598,2019-01-01 4:07:36,2019-01-01 4:32:00,126,"1,464.00",506,Spaulding Ave & Armitage Ave,506,Spaulding Ave & Armitage Ave,Customer,,
21742599,2019-01-01 4:08:51,2019-01-01 4:12:58,2109,247,67,Sheffield Ave & Fullerton Ave,343,Racine Ave & Wrightwood Ave,Subscriber,Female,1989
21742600,2019-01-01 4:09:11,2019-01-01 4:13:03,1343,232,67,Sheffield Ave & Fullerton Ave,343,Racine Ave & Wrightwood Ave,Subscriber,Male,1988
21742601,2019-01-01 4:10:27,2019-01-01 4:14:41,5839,254,483,Avondale Ave & Irving Park Rd,591,Kilbourn Ave & Milwaukee Ave,Subscriber,Male,1986
21742602,2019-01-01 4:14:49,2019-01-01 4:18:45,5752,236,13,Wilton Ave & Diversey Pkwy,220,Clark St & Drummond Pl,Subscriber,Male,1987
21742603,2019-01-01 4:54:14,2019-01-01 4:57:15,1848,181,405,Wentworth Ave & 35th St,278,Wallace St & 35th St,Subscriber,Male,1985
21742604,2019-01-01 4:56:30,2019-01-01 4:59:06,1602,156,59,Wabash Ave & Roosevelt Rd,72,Wabash Ave & 16th St,Subscriber,Male,1996
21742605,2019-01-01 5:00:49,2019-01-01 5:08:07,1105,438,572,State St & 76th St,570,Evans Ave & 75th St,Subscriber,Male,1964
21742606,2019-01-01 5:10:22,2019-01-01 5:20:22,3265,600,471,Francisco Ave & Foster Ave,474,Christiana Ave & Lawrence Ave,Customer,,
21742607,2019-01-01 5:25:00,2019-01-01 5:47:22,107,"1,342.00",163,Damen Ave & Clybourn Ave,211,St. Clair St & Erie St,Subscriber,Male,1990
21742608,2019-01-01 5:33:55,2019-01-01 5:40:09,4390,374,7,Field Blvd & South Water St,211,St. Clair St & Erie St,Subscriber,Male,1987
21742609,2019-01-01 5:41:29,2019-01-01 5:51:41,1045,612,7,Field Blvd & South Water St,635,Fairbanks St & Superior St (*),Subscriber,Male,1987
21742610,2019-01-01 5:46:14,2019-01-01 5:49:21,5996,187,257,Lincoln Ave & Waveland Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1981
21742611,2019-01-01 5:46:56,2019-01-01 5:49:25,6307,149,52,Michigan Ave & Lake St,38,Clark St & Lake St,Subscriber,Male,1998
21742612,2019-01-01 6:01:13,2019-01-01 6:09:11,5398,478,394,Clark St & 9th St (AMLI),81,Daley Center Plaza,Subscriber,Male,1965
21742613,2019-01-01 6:01:59,2019-01-01 6:12:59,5344,660,134,Peoria St & Jackson Blvd,261,Hermitage Ave & Polk St,Subscriber,Female,1992
21742614,2019-01-01 6:09:14,2019-01-01 6:12:33,4521,199,49,Dearborn St & Monroe St,191,Canal St & Monroe St (*),Subscriber,Male,1993
21742615,2019-01-01 6:11:00,2019-01-01 6:16:29,2636,329,499,Kosciuszko Park,260,Kedzie Ave & Milwaukee Ave,Subscriber,Male,1986
21742616,2019-01-01 6:17:33,2019-01-01 6:25:38,1503,485,533,Central Park Blvd & 5th Ave,377,Kedzie Ave & Lake St,Subscriber,Male,1975
21742617,2019-01-01 6:20:44,2019-01-01 6:45:56,3250,"1,512.00",238,Wolcott (Ravenswood) Ave & Montrose Ave (*),93,Sheffield Ave & Willow St,Subscriber,Female,1988
21742618,2019-01-01 6:40:45,2019-01-01 6:51:48,5341,663,56,Desplaines St & Kinzie St,173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1976
21742619,2019-01-01 6:42:13,2019-01-01 6:50:15,5782,482,339,Emerald Ave & 31st St,403,Wentworth Ave & 33rd St,Subscriber,Female,1947
21742620,2019-01-01 6:47:04,2019-01-01 6:52:37,4686,333,111,Sedgwick St & Huron St,182,Wells St & Elm St,Subscriber,Male,1976
21742621,2019-01-01 6:52:55,2019-01-01 7:14:00,585,"1,265.00",174,Canal St & Madison St,3,Shedd Aquarium,Subscriber,Female,1982
21742622,2019-01-01 6:52:57,2019-01-01 6:58:35,5910,338,59,Wabash Ave & Roosevelt Rd,97,Field Museum,Customer,,
21742623,2019-01-01 6:53:01,2019-01-01 7:14:16,1468,"1,275.00",174,Canal St & Madison St,3,Shedd Aquarium,Subscriber,Female,1986
