ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
6262114A53134CB3,docked_bike,2020-01-21 7:45:46,2020-01-21 7:53:33,Clark St & Chicago Ave,337,Franklin St & Lake St,164,41.8968,-87.6309,41.8858,-87.6355,member
B60276C56C22FAA6,docked_bike,2020-01-30 7:25:08,2020-01-30 7:30:51,Clark St & Chicago Ave,337,Franklin St & Lake St,164,41.8968,-87.6309,41.8858,-87.6355,member
561E45F8D15BEEF5,docked_bike,2020-01-13 7:55:57,2020-01-13 8:03:52,Clark St & Chicago Ave,337,Franklin St & Lake St,164,41.8968,-87.6309,41.8858,-87.6355,member
CE3CC67583CEB260,docked_bike,2020-01-27 8:15:11,2020-01-27 8:21:20,Clark St & Chicago Ave,337,Franklin St & Lake St,164,41.8968,-87.6309,41.8858,-87.6355,member
3A14294ABFBCEFE0,docked_bike,2020-01-27 13:00:10,2020-01-27 13:07:39,Franklin St & Lake St,164,Clark St & Chicago Ave,337,41.8858,-87.6355,41.8968,-87.6309,member
70E74A9BB193DAE5,docked_bike,2020-01-13 17:13:34,2020-01-13 17:25:40,Clinton St & Lake St,66,Wood St & Augusta Blvd,657,41.8856,-87.6418,41.8992,-87.6722,member
A21F7C0EA827AE5D,docked_bike,2020-01-13 7:51:18,2020-01-13 8:03:57,Wood St & Augusta Blvd,657,Clinton St & Lake St,66,41.8992,-87.6722,41.8856,-87.6418,member
53B7199709E31270,docked_bike,2020-01-13 17:31:46,2020-01-13 17:38:10,Wood St & Augusta Blvd,657,Milwaukee Ave & Wabansia Ave,158,41.8992,-87.6722,41.9126,-87.6814,member
725EF3891018F92C,docked_bike,2020-01-17 7:51:27,2020-01-17 8:04:24,Wood St & Augusta Blvd,657,Clinton St & Washington Blvd,91,41.8992,-87.6722,41.8834,-87.6412,member
9E2481418211E86D,docked_bike,2020-01-16 21:52:10,2020-01-16 22:04:35,Clinton St & Washington Blvd,91,Wood St & Augusta Blvd,657,41.8834,-87.6412,41.8992,-87.6722,member
942AA5FE98754382,docked_bike,2020-01-13 8:14:45,2020-01-13 8:24:19,Kingsbury St & Kinzie St,133,Canal St & Jackson Blvd,75,41.8892,-87.6385,41.8772,-87.6394,member
A375AE9B289BB1B0,docked_bike,2020-01-13 8:10:22,2020-01-13 8:14:04,Kingsbury St & Erie St,74,Kingsbury St & Kinzie St,133,41.8938,-87.6417,41.8892,-87.6385,member
B4C0673384EE8E57,docked_bike,2020-01-07 18:44:18,2020-01-07 18:49:53,Clifton Ave & Armitage Ave,223,Larrabee St & Armitage Ave,288,41.9182,-87.6569,41.9181,-87.6437,member
0B0EDAF05C5901A9,docked_bike,2020-01-22 14:43:58,2020-01-22 15:09:42,Clark St & Lake St,38,Damen Ave & Chicago Ave,128,41.886,-87.6309,41.8958,-87.6772,casual
7F58637AD05DCE2D,docked_bike,2020-01-31 12:49:24,2020-01-31 12:55:01,Ashland Ave & Augusta Blvd,30,Damen Ave & Division St,130,41.8996,-87.6677,41.9033,-87.6784,member
00411005F629E478,docked_bike,2020-01-28 21:31:36,2020-01-28 21:45:25,Franklin St & Illinois St,672,Halsted St & Clybourn Ave,331,41.891,-87.6355,41.9097,-87.6481,member
667E32295F040ACD,docked_bike,2020-01-05 16:23:54,2020-01-05 16:41:44,Canal St & Adams St,192,Clark St & Schiller St,301,41.8793,-87.6399,41.908,-87.6315,casual
54FF64DBCC4B8973,docked_bike,2020-01-13 5:38:39,2020-01-13 5:43:12,Clarendon Ave & Gordon Ter,312,Clarendon Ave & Leland Ave,251,41.9579,-87.6495,41.968,-87.65,member
138850755BFC1363,docked_bike,2020-01-13 6:44:28,2020-01-13 6:50:12,Clarendon Ave & Leland Ave,251,Clarendon Ave & Gordon Ter,312,41.968,-87.65,41.9579,-87.6495,member
B8F3666F09625D6B,docked_bike,2020-01-02 18:13:40,2020-01-02 18:24:16,Marine Dr & Ainslie St,465,Broadway & Waveland Ave,304,41.9716,-87.6502,41.9491,-87.6486,member
6A3BE61E1CEA7662,docked_bike,2020-01-28 16:23:03,2020-01-28 16:32:28,Broadway & Thorndale Ave,458,Clark St & Schreiber Ave,453,41.9897,-87.6601,41.9993,-87.6714,casual
D14350216894A3C6,docked_bike,2020-01-13 19:59:53,2020-01-13 20:29:48,McCormick Place,62,Lake Shore Dr & Ohio St,99,41.8514,-87.6188,41.8926,-87.6145,casual
979C54913A370350,docked_bike,2020-01-02 13:11:52,2020-01-02 13:27:24,Racine Ave & Washington Blvd (*),654,Dearborn St & Monroe St,49,41.8831,-87.657,41.8813,-87.6295,member
E77C411B3B5DC2EE,docked_bike,2020-01-29 9:06:07,2020-01-29 9:16:53,Racine Ave & Congress Pkwy,32,LaSalle St & Jackson Blvd,283,41.8746,-87.657,41.8782,-87.6319,member
B700EE1705F1777D,docked_bike,2020-01-13 16:11:32,2020-01-13 16:19:05,Franklin St & Monroe St,287,Peoria St & Jackson Blvd,134,41.8803,-87.6352,41.8776,-87.6496,member
6FE89E5BD5067BCA,docked_bike,2020-01-07 17:12:51,2020-01-07 18:05:06,Shedd Aquarium,3,Michigan Ave & 14th St,168,41.8672,-87.6154,41.8641,-87.6237,casual
5455B61745F782BE,docked_bike,2020-01-20 7:40:16,2020-01-20 7:43:14,Clinton St & Madison St,77,Green St & Madison St,198,41.8822,-87.6411,41.8819,-87.6488,member
9032D86BDCCE4C8B,docked_bike,2020-01-20 16:14:05,2020-01-20 16:19:53,Green St & Randolph St,112,Canal St & Adams St,192,41.8837,-87.6487,41.8793,-87.6399,member
D2CD67843235EFBD,docked_bike,2020-01-17 11:51:14,2020-01-17 11:56:25,Southport Ave & Roscoe St,229,Ashland Ave & Grace St,347,41.9437,-87.664,41.9507,-87.6687,member
F0A921D521E8F375,docked_bike,2020-01-07 6:46:34,2020-01-07 6:52:31,Clinton St & Washington Blvd,91,Franklin St & Jackson Blvd,36,41.8834,-87.6412,41.8777,-87.6353,member
2A1BCE6C470EA2F3,docked_bike,2020-01-07 15:06:22,2020-01-07 15:11:05,Franklin St & Jackson Blvd,36,Canal St & Madison St,174,41.8777,-87.6353,41.8821,-87.6398,member
F3E1360FE6B11A9A,docked_bike,2020-01-28 7:45:55,2020-01-28 7:51:31,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
452CB794762ABA46,docked_bike,2020-01-28 16:09:17,2020-01-28 16:14:06,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
95532409279FD4AD,docked_bike,2020-01-29 16:13:04,2020-01-29 16:18:36,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
50C85DE2DA76F361,docked_bike,2020-01-29 7:47:34,2020-01-29 7:53:32,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
482B874D0BCF0BE9,docked_bike,2020-01-15 15:06:30,2020-01-15 15:12:00,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
A66CE622D6C98B0E,docked_bike,2020-01-15 6:47:20,2020-01-15 6:52:07,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
CC5D8C92CD34D351,docked_bike,2020-01-27 7:54:28,2020-01-27 7:58:59,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
227B23BF70E79D4D,docked_bike,2020-01-21 7:45:24,2020-01-21 7:52:03,Clinton St & Washington Blvd,91,Clark St & Randolph St,51,41.8834,-87.6412,41.8846,-87.6319,member
ABE76FDB5E3FCC94,docked_bike,2020-01-21 16:07:53,2020-01-21 16:14:21,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
42E6D9658F679EE0,docked_bike,2020-01-22 7:49:07,2020-01-22 7:55:35,Clinton St & Madison St,77,Clark St & Randolph St,51,41.8822,-87.6411,41.8846,-87.6319,member
F683C50C972E8619,docked_bike,2020-01-10 7:47:40,2020-01-10 7:52:18,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
3706AECB25B3EBEF,docked_bike,2020-01-10 16:08:38,2020-01-10 16:14:35,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
900B0196AF9B29F9,docked_bike,2020-01-31 16:15:15,2020-01-31 16:20:54,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
BBC39C780DCEC6DF,docked_bike,2020-01-24 7:48:00,2020-01-24 7:53:01,Canal St & Madison St,174,Clark St & Randolph St,51,41.8821,-87.6398,41.8846,-87.6319,member
CAFB809E1907A81F,docked_bike,2020-01-24 16:09:12,2020-01-24 16:14:49,Clark St & Randolph St,51,Clinton St & Washington Blvd,91,41.8846,-87.6319,41.8834,-87.6412,member
A5463A5D95D6E978,docked_bike,2020-01-12 9:07:33,2020-01-12 9:12:04,MLK Jr Dr & 29th St,237,Calumet Ave & 33rd St,149,41.8421,-87.617,41.8349,-87.6179,member
0C81065F146B2528,docked_bike,2020-01-30 6:53:13,2020-01-30 7:03:16,Southport Ave & Wrightwood Ave,190,Marshfield Ave & Cortland St,58,41.9288,-87.6639,41.916,-87.6689,member
7B0E9EE7A37F55CA,docked_bike,2020-01-10 8:11:47,2020-01-10 8:16:55,Indiana Ave & 26th St,147,Wabash Ave & Cermak Rd,42,41.8457,-87.6225,41.8526,-87.6265,member
BE8EFC2F615A824C,docked_bike,2020-01-27 17:10:31,2020-01-27 17:16:34,Wabash Ave & Cermak Rd,42,Indiana Ave & 26th St,147,41.8526,-87.6265,41.8457,-87.6225,member
D767BEB6AEFFB9CE,docked_bike,2020-01-06 21:13:28,2020-01-06 21:50:28,Wabash Ave & Adams St,39,Wabash Ave & Adams St,39,41.8795,-87.6257,41.8795,-87.6257,casual
3B26776611B29D6D,docked_bike,2020-01-15 16:23:18,2020-01-15 16:32:08,Clark St & Lake St,38,Canal St & Adams St,192,41.886,-87.6309,41.8793,-87.6399,member
FDC45C92BC2D678C,docked_bike,2020-01-16 22:09:27,2020-01-16 22:23:11,Wood St & Chicago Ave (*),637,Green St & Madison St,198,41.8956,-87.6721,41.8819,-87.6488,casual
DE3BD656F2BDD19A,docked_bike,2020-01-01 10:27:23,2020-01-01 10:32:43,Wilton Ave & Belmont Ave,117,Broadway & Cornelia Ave,303,41.9402,-87.653,41.9455,-87.6464,member
99989668718CA07A,docked_bike,2020-01-01 12:51:39,2020-01-01 12:54:49,Broadway & Belmont Ave,296,Wilton Ave & Belmont Ave,117,41.9401,-87.6455,41.9402,-87.653,member
A0893085B1EA383A,docked_bike,2020-01-04 17:28:12,2020-01-04 17:33:33,State St & Kinzie St,47,Kingsbury St & Kinzie St,133,41.8892,-87.6278,41.8892,-87.6385,member
D305E70128D7282F,docked_bike,2020-01-04 14:31:07,2020-01-04 14:37:24,Kingsbury St & Kinzie St,133,State St & Kinzie St,47,41.8892,-87.6385,41.8892,-87.6278,member
17705A85F5CD6C96,docked_bike,2020-01-28 12:40:49,2020-01-28 12:45:20,Desplaines St & Kinzie St,56,Orleans St & Merchandise Mart Plaza,100,41.8887,-87.6444,41.8882,-87.6364,member
E29B0BE1BB2492A1,docked_bike,2020-01-17 8:47:32,2020-01-17 9:02:00,Ashland Ave & Division St,210,Orleans St & Merchandise Mart Plaza,100,41.9035,-87.6677,41.8882,-87.6364,member
51C8F5C6450F0944,docked_bike,2020-01-30 15:54:14,2020-01-30 16:00:27,Orleans St & Merchandise Mart Plaza,100,Milwaukee Ave & Grand Ave,84,41.8882,-87.6364,41.8916,-87.6484,member
A5571E84984C7810,docked_bike,2020-01-30 16:32:50,2020-01-30 16:46:40,Milwaukee Ave & Grand Ave,84,Western Ave & Walton St,374,41.8916,-87.6484,41.8984,-87.6866,member
82AA33E608F00A6C,docked_bike,2020-01-28 8:37:25,2020-01-28 8:42:57,Damen Ave & Pierce Ave,69,Marshfield Ave & Cortland St,58,41.9094,-87.6777,41.916,-87.6689,member
7F7C8979753C805A,docked_bike,2020-01-16 8:38:35,2020-01-16 8:44:00,Damen Ave & Pierce Ave,69,Marshfield Ave & Cortland St,58,41.9094,-87.6777,41.916,-87.6689,member
22F398743C29A07B,docked_bike,2020-01-08 8:31:55,2020-01-08 8:37:54,Damen Ave & Pierce Ave,69,Marshfield Ave & Cortland St,58,41.9094,-87.6777,41.916,-87.6689,member
FAA8B1E8B3135517,docked_bike,2020-01-17 14:25:16,2020-01-17 14:31:17,Throop (Loomis) St & Taylor St,19,Wolcott Ave & Polk St,342,41.869,-87.6591,41.8713,-87.6737,member
2F077CE7EC76158E,docked_bike,2020-01-17 17:19:14,2020-01-17 17:32:21,Cornell Ave & Hyde Park Blvd,417,Ellis Ave & 53rd St,418,41.8024,-87.5869,41.7993,-87.601,member
9589875256329A46,docked_bike,2020-01-02 13:45:19,2020-01-02 14:17:43,Columbus Dr & Randolph St,195,Streeter Dr & Grand Ave,35,41.8847,-87.6195,41.8923,-87.612,casual
E50F18C4AB2E5C36,docked_bike,2020-01-04 22:19:19,2020-01-04 22:28:44,Kimbark Ave & 53rd St,322,Ellis Ave & 60th St,426,41.7996,-87.5947,41.7851,-87.6011,casual
86B22A50ED92D70E,docked_bike,2020-01-31 17:41:42,2020-01-31 17:46:54,University Ave & 57th St,423,Lake Park Ave & 56th St,345,41.7915,-87.5999,41.7932,-87.5878,member
D2339AE7094272F4,docked_bike,2020-01-20 6:33:28,2020-01-20 6:37:47,Southport Ave & Clark St,292,Sheridan Rd & Irving Park Rd,240,41.9571,-87.6642,41.9542,-87.6544,member
09513EE4F75243BF,docked_bike,2020-01-20 6:57:32,2020-01-20 7:00:08,State St & Randolph St,44,Michigan Ave & Lake St,52,41.8847,-87.6277,41.886,-87.6241,member
850CD2A042C1A72E,docked_bike,2020-01-20 17:25:35,2020-01-20 17:30:30,Sheridan Rd & Irving Park Rd,240,Southport Ave & Clark St,292,41.9542,-87.6544,41.9571,-87.6642,member
C18D055C2A8092C8,docked_bike,2020-01-20 16:53:46,2020-01-20 16:58:26,Stetson Ave & South Water St,264,State St & Randolph St,44,41.8868,-87.6223,41.8847,-87.6277,member
B06E9F9D07977732,docked_bike,2020-01-20 9:08:06,2020-01-20 9:11:37,Franklin St & Chicago Ave,31,Larrabee St & Kingsbury St,48,41.8967,-87.6357,41.8978,-87.6429,member
A0188D022942F646,docked_bike,2020-01-22 16:26:45,2020-01-22 16:37:07,Franklin St & Monroe St,287,Morgan St & Lake St,71,41.8803,-87.6352,41.8855,-87.6523,member
9BF56920C7D5D0C1,docked_bike,2020-01-30 16:36:03,2020-01-30 16:50:07,Michigan Ave & Pearson St,25,Canal St & Adams St,192,41.8977,-87.6235,41.8793,-87.6399,member
53F88A5F421D4F2B,docked_bike,2020-01-14 6:49:06,2020-01-14 6:56:34,Morgan St & Lake St,71,Franklin St & Monroe St,287,41.8855,-87.6523,41.8803,-87.6352,member
F1E67AD02F725D0D,docked_bike,2020-01-31 6:50:04,2020-01-31 6:57:59,Morgan St & Lake St,71,Franklin St & Monroe St,287,41.8855,-87.6523,41.8803,-87.6352,member
25F50FC86B5977A3,docked_bike,2020-01-31 10:18:50,2020-01-31 10:26:23,Wells St & Hubbard St,212,Michigan Ave & Pearson St,25,41.8899,-87.6343,41.8977,-87.6235,member
C146233A18C85FB1,docked_bike,2020-01-24 6:54:21,2020-01-24 7:02:26,Morgan St & Lake St,71,Franklin St & Monroe St,287,41.8855,-87.6523,41.8803,-87.6352,member
F66004461927F741,docked_bike,2020-01-02 18:54:28,2020-01-02 19:06:09,Racine Ave & Fullerton Ave,87,Logan Blvd & Elston Ave,258,41.9256,-87.6584,41.9295,-87.6842,member
5509FF22AEC2C572,docked_bike,2020-01-02 22:43:13,2020-01-02 22:51:38,Logan Blvd & Elston Ave,258,Racine Ave & Fullerton Ave,87,41.9295,-87.6842,41.9256,-87.6584,member
293019B8CC9B80F2,docked_bike,2020-01-19 12:13:02,2020-01-19 12:18:54,Sedgwick St & Webster Ave,143,Sedgwick St & North Ave,118,41.9222,-87.6389,41.9114,-87.6387,member
014DB91C265FA13A,docked_bike,2020-01-19 9:55:53,2020-01-19 10:01:08,Wells St & Concord Ln,289,Sedgwick St & Webster Ave,143,41.9121,-87.6347,41.9222,-87.6389,member
47FA073BCF3A9136,docked_bike,2020-01-19 11:27:16,2020-01-19 11:33:55,Millennium Park,90,Lake Shore Dr & Monroe St,76,41.881,-87.6241,41.881,-87.6167,member
7159B61B80ED6C4F,docked_bike,2020-01-19 22:41:05,2020-01-19 22:46:44,Lake Shore Dr & Monroe St,76,Millennium Park,90,41.881,-87.6167,41.881,-87.6241,member
6A50A1C689D54F82,docked_bike,2020-01-29 13:46:08,2020-01-29 13:50:02,Millennium Park,90,Lake Shore Dr & Monroe St,76,41.881,-87.6241,41.881,-87.6167,member
4F2A3981260E00A3,docked_bike,2020-01-08 13:38:07,2020-01-08 13:43:21,Millennium Park,90,Lake Shore Dr & Monroe St,76,41.881,-87.6241,41.881,-87.6167,member
1D9C43A1E37F24C8,docked_bike,2020-01-22 22:54:51,2020-01-22 22:59:33,Lake Shore Dr & Monroe St,76,Millennium Park,90,41.881,-87.6167,41.881,-87.6241,member
BCC9950615D398C8,docked_bike,2020-01-11 13:40:17,2020-01-11 13:48:05,Michigan Ave & Washington St,43,Lake Shore Dr & Monroe St,76,41.884,-87.6247,41.881,-87.6167,member
133AFFD8184E72B7,docked_bike,2020-01-02 15:28:07,2020-01-02 16:02:18,University Library (NU),605,Central St & Girard Ave,602,42.0529,-87.6734,42.0643,-87.6862,member
71B035B19ECD6EFD,docked_bike,2020-01-02 17:03:12,2020-01-02 17:28:42,Central St & Girard Ave,602,University Library (NU),605,42.0643,-87.6862,42.0529,-87.6734,member
D1A16BD5F7237020,docked_bike,2020-01-02 16:03:34,2020-01-02 17:00:00,Central St & Girard Ave,602,Central St & Girard Ave,602,42.0643,-87.6862,42.0643,-87.6862,member
036B2EA3F69CF7E6,docked_bike,2020-01-27 18:27:09,2020-01-27 18:37:50,University Ave & 57th St,423,Cornell Ave & Hyde Park Blvd,417,41.7915,-87.5999,41.8024,-87.5869,member
506B3D2770501251,docked_bike,2020-01-29 19:28:47,2020-01-29 19:38:07,Sheridan Rd & Lawrence Ave,323,Ravenswood Ave & Lawrence Ave,344,41.9695,-87.6547,41.9691,-87.6742,member
EFC37C778AE7A431,docked_bike,2020-01-14 8:50:20,2020-01-14 8:56:37,Lake Park Ave & 53rd St,419,Woodlawn Ave & 55th St,248,41.7995,-87.5865,41.7953,-87.5965,member
E1FD4440F3E12D65,docked_bike,2020-01-07 8:48:54,2020-01-07 8:55:31,Lake Park Ave & 53rd St,419,Woodlawn Ave & 55th St,248,41.7995,-87.5865,41.7953,-87.5965,member
D464CF4539595E5C,docked_bike,2020-01-07 17:44:01,2020-01-07 17:54:40,University Ave & 57th St,423,Lake Park Ave & 53rd St,419,41.7915,-87.5999,41.7995,-87.5865,member
56CBF5464FD38B9E,docked_bike,2020-01-24 18:07:50,2020-01-24 18:16:09,Wabash Ave & Adams St,39,Clinton St & Madison St,77,41.8795,-87.6257,41.8822,-87.6411,member
7D0DE88C98576A09,docked_bike,2020-01-06 8:29:33,2020-01-06 8:35:48,Lake Park Ave & 53rd St,419,Woodlawn Ave & 55th St,248,41.7995,-87.5865,41.7953,-87.5965,member
33E0065CD7F7C0AB,docked_bike,2020-01-09 18:12:47,2020-01-09 18:19:06,Wabash Ave & Adams St,39,Canal St & Madison St,174,41.8795,-87.6257,41.8821,-87.6398,member
0BE637A6EBF5BCE4,docked_bike,2020-01-10 17:21:56,2020-01-10 17:32:22,University Ave & 57th St,423,Lake Park Ave & 53rd St,419,41.7915,-87.5999,41.7995,-87.5865,member
C44353CEC4322736,docked_bike,2020-01-10 8:49:11,2020-01-10 8:55:44,Lake Park Ave & 53rd St,419,Woodlawn Ave & 55th St,248,41.7995,-87.5865,41.7953,-87.5965,member
6AE40DA22A6DF935,docked_bike,2020-01-15 18:43:43,2020-01-15 19:00:45,Southport Ave & Roscoe St,229,Dayton St & North Ave,60,41.9437,-87.664,41.9106,-87.6494,member
AAF69CF227605AD4,docked_bike,2020-01-22 18:42:01,2020-01-22 18:59:17,Southport Ave & Roscoe St,229,Dayton St & North Ave,60,41.9437,-87.664,41.9106,-87.6494,member
68871ED71A4AEC13,docked_bike,2020-01-02 18:26:57,2020-01-02 18:42:45,Southport Ave & Roscoe St,229,Dayton St & North Ave,60,41.9437,-87.664,41.9106,-87.6494,member
C8C8D9AFDF9040D2,docked_bike,2020-01-04 19:42:24,2020-01-04 19:50:45,Ravenswood Ave & Lawrence Ave,344,Broadway & Berwyn Ave,294,41.9691,-87.6742,41.9784,-87.6598,member
48022CC31932734B,docked_bike,2020-01-04 18:10:40,2020-01-04 18:21:06,Broadway & Berwyn Ave,294,Ravenswood Ave & Lawrence Ave,344,41.9784,-87.6598,41.9691,-87.6742,member
C9E3ED0B8D03A4BB,docked_bike,2020-01-13 17:12:33,2020-01-13 17:23:02,Michigan Ave & Washington St,43,Canal St & Adams St,192,41.884,-87.6247,41.8793,-87.6399,member
B479D4BA7C85F6CD,docked_bike,2020-01-13 7:41:49,2020-01-13 7:54:22,Canal St & Adams St,192,Columbus Dr & Randolph St,195,41.8793,-87.6399,41.8847,-87.6195,member
4541A4E6BDA34B5D,docked_bike,2020-01-13 17:28:36,2020-01-13 17:33:27,Ravenswood Ave & Lawrence Ave,344,Damen Ave & Sunnyside Ave,316,41.9691,-87.6742,41.9633,-87.6793,member
A09526FE0D8C6465,docked_bike,2020-01-09 17:26:10,2020-01-09 17:30:45,Ravenswood Ave & Lawrence Ave,344,Damen Ave & Sunnyside Ave,316,41.9691,-87.6742,41.9633,-87.6793,member
F410078A45051FA8,docked_bike,2020-01-09 8:12:54,2020-01-09 8:23:56,Fairbanks Ct & Grand Ave,24,Canal St & Adams St,192,41.8918,-87.6206,41.8793,-87.6399,member
069F82BFAE3D997C,docked_bike,2020-01-09 17:56:45,2020-01-09 18:05:13,Canal St & Monroe St,191,Columbus Dr & Randolph St,195,41.8817,-87.6395,41.8847,-87.6195,member
F97E354A4F014F33,docked_bike,2020-01-29 15:03:58,2020-01-29 15:11:15,State St & 33rd St,148,State St & 33rd St,148,41.8347,-87.6258,41.8347,-87.6258,member
2562DE51937E7F9C,docked_bike,2020-01-31 15:36:24,2020-01-31 15:43:49,State St & 33rd St,148,Wentworth Ave & 24th St (Temp),132,41.8347,-87.6258,41.8501,-87.6321,member
DBCC662CD4FDB0F8,docked_bike,2020-01-31 8:10:51,2020-01-31 8:21:56,Ashland Ave & Grand Ave,277,Wells St & Hubbard St,212,41.8911,-87.6666,41.8899,-87.6343,member
E0C03ABD92733B52,docked_bike,2020-01-31 17:51:31,2020-01-31 17:57:51,Drake Ave & Addison St,489,Troy St & Elston Ave,490,41.9473,-87.7176,41.9452,-87.7067,member
E051ABC4B3870FB7,docked_bike,2020-01-09 16:20:42,2020-01-09 16:33:34,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
87FDF67F57167532,docked_bike,2020-01-09 8:05:24,2020-01-09 8:11:43,Orleans St & Merchandise Mart Plaza,100,Rush St & Hubbard St,125,41.8882,-87.6364,41.8902,-87.6262,member
C22652A9735978C3,docked_bike,2020-01-15 16:20:54,2020-01-15 16:32:02,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
B13E3DEAF4423B15,docked_bike,2020-01-03 14:07:50,2020-01-03 14:17:46,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
53C0D6AD072ACCF9,docked_bike,2020-01-03 8:02:49,2020-01-03 8:07:18,Orleans St & Merchandise Mart Plaza,100,Rush St & Hubbard St,125,41.8882,-87.6364,41.8902,-87.6262,member
526AE86F2362DA4A,docked_bike,2020-01-07 16:21:52,2020-01-07 16:33:12,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
1395DEFC5FF1972E,docked_bike,2020-01-28 16:23:11,2020-01-28 16:34:29,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
466F89777EABAC88,docked_bike,2020-01-22 16:20:44,2020-01-22 16:33:06,Dearborn St & Erie St,110,Clinton St & Washington Blvd,91,41.894,-87.6293,41.8834,-87.6412,member
BD6596F0D29ABC3E,docked_bike,2020-01-29 16:53:49,2020-01-29 17:02:42,Wells St & Hubbard St,212,Clinton St & Madison St,77,41.8899,-87.6343,41.8822,-87.6411,member
23716493DD74AB9A,docked_bike,2020-01-28 7:55:56,2020-01-28 8:00:52,Orleans St & Merchandise Mart Plaza,100,Rush St & Hubbard St,125,41.8882,-87.6364,41.8902,-87.6262,member
EA22BCA228045820,docked_bike,2020-01-15 8:03:01,2020-01-15 8:07:53,Orleans St & Merchandise Mart Plaza,100,State St & Kinzie St,47,41.8882,-87.6364,41.8892,-87.6278,member
A3C516F701BA15D3,docked_bike,2020-01-27 16:22:16,2020-01-27 16:33:42,Dearborn St & Erie St,110,Clinton St & Madison St,77,41.894,-87.6293,41.8822,-87.6411,member
BCB580DEBCC7E349,docked_bike,2020-01-03 20:25:16,2020-01-03 20:27:40,Broadway & Sheridan Rd,256,Broadway & Waveland Ave,304,41.9528,-87.65,41.9491,-87.6486,member
2C938C8A43B477D2,docked_bike,2020-01-10 9:18:51,2020-01-10 9:23:14,Clark St & Randolph St,51,Michigan Ave & Lake St,52,41.8846,-87.6319,41.886,-87.6241,member
69D407E601B30DB1,docked_bike,2020-01-07 5:45:24,2020-01-07 5:54:49,Clinton St & Lake St,66,Columbus Dr & Randolph St,195,41.8856,-87.6418,41.8847,-87.6195,member
D05A35B37C6FC301,docked_bike,2020-01-28 8:48:25,2020-01-28 8:57:18,Bosworth Ave & Howard St,522,Chicago Ave & Washington St,597,42.0195,-87.6696,42.0326,-87.6791,member
8ACCA03B861BA102,docked_bike,2020-01-15 18:41:14,2020-01-15 18:55:29,Ogden Ave & Race Ave,186,Damen Ave & Division St,130,41.8918,-87.6588,41.9033,-87.6784,member
3D669F62A2D8DB93,docked_bike,2020-01-16 17:47:09,2020-01-16 17:52:38,Damen Ave & Pierce Ave,69,Marshfield Ave & Cortland St,58,41.9094,-87.6777,41.916,-87.6689,member
975CC5A08E0B1435,docked_bike,2020-01-16 7:24:41,2020-01-16 7:27:44,Damen Ave & Cortland St,219,Damen Ave & Pierce Ave,69,41.916,-87.6773,41.9094,-87.6777,member
AA7FC7C88B554E38,docked_bike,2020-01-03 9:04:52,2020-01-03 9:10:37,Noble St & Milwaukee Ave,29,Ogden Ave & Race Ave,186,41.9007,-87.6626,41.8918,-87.6588,member
2F62F3CF785E5A87,docked_bike,2020-01-03 15:32:50,2020-01-03 15:44:13,Ogden Ave & Race Ave,186,Sheffield Ave & Kingsbury St,20,41.8918,-87.6588,41.9105,-87.6531,member
